source_path,file_name,extension,cloud_only,length,last_write_time,top_folder,rule_excluded,rule_reason,absolute_path
01_IT/統合/★概要・スケジュール/10_全体計画/履歴/杏林堂システム統合に向けての全体計画_20220324.pptx,杏林堂システム統合に向けての全体計画_20220324.pptx,pptx,False,1295904,2022-03-24 18:22:21,★概要・スケジュール,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\杏林堂システム統合に向けての全体計画_20220324.pptx
01_IT/統合/★概要・スケジュール/10_全体計画/履歴/杏林堂システム統合に向けての全体計画_20220412.pptx,杏林堂システム統合に向けての全体計画_20220412.pptx,pptx,False,1299156,2022-04-11 18:32:27,★概要・スケジュール,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\杏林堂システム統合に向けての全体計画_20220412.pptx
01_IT/統合/★概要・スケジュール/10_全体計画/履歴/第1次合流スケジュール20220407.xlsx,第1次合流スケジュール20220407.xlsx,xlsx,False,1117280,2022-05-10 11:57:21,★概要・スケジュール,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\第1次合流スケジュール20220407.xlsx
01_IT/統合/★概要・スケジュール/10_全体計画/履歴/第1次合流スケジュール20220510.xlsx,第1次合流スケジュール20220510.xlsx,xlsx,False,1117369,2022-05-10 16:35:26,★概要・スケジュール,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\第1次合流スケジュール20220510.xlsx
01_IT/統合/★概要・スケジュール/10_全体計画/履歴/第1次合流スケジュール20220606.xlsx,第1次合流スケジュール20220606.xlsx,xlsx,False,1117305,2022-06-06 11:33:21,★概要・スケジュール,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\履歴\第1次合流スケジュール20220606.xlsx
01_IT/統合/調剤/20220810進捗/220809_3社合同定例会議.pdf,220809_3社合同定例会議.pdf,pdf,False,1416131,2022-08-10 10:31:42,調剤,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\220809_3社合同定例会議.pdf
01_IT/統合/調剤/20220810進捗/THD様　経緯報告：CSVに改行コードが不正に混入している件.pdf,THD様　経緯報告：CSVに改行コードが不正に混入している件.pdf,pdf,False,155284,2022-08-10 10:31:42,調剤,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\THD様　経緯報告：CSVに改行コードが不正に混入している件.pdf
01_IT/統合/調剤/20220810進捗/THD様　経緯報告：NSIPSデータのインポートエラーについて.pdf,THD様　経緯報告：NSIPSデータのインポートエラーについて.pdf,pdf,False,158639,2022-08-10 10:31:42,調剤,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\THD様　経緯報告：NSIPSデータのインポートエラーについて.pdf
01_IT/統合/調剤/20220810進捗/【PJ定例】ツルハ様次期調剤システム導入PJ.202200809.pdf,【PJ定例】ツルハ様次期調剤システム導入PJ.202200809.pdf,pdf,False,1330808,2022-08-10 10:31:42,調剤,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\【PJ定例】ツルハ様次期調剤システム導入PJ.202200809.pdf
01_IT/統合/調剤/20220810進捗/【ツルハHD様】店舗別ケースレポート_20220809.xlsx,【ツルハHD様】店舗別ケースレポート_20220809.xlsx,xlsx,False,46332,2022-08-10 10:31:42,調剤,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\調剤\20220810進捗\【ツルハHD様】店舗別ケースレポート_20220809.xlsx
01_IT/統合/デジコム/【日本デジコム】作業方針.pdf,【日本デジコム】作業方針.pdf,pdf,False,646132,2022-08-24 19:30:28,デジコム,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\【日本デジコム】作業方針.pdf
01_IT/統合/★概要・スケジュール/10_全体計画/杏林堂システム統合に向けての全体計画_20220825.pptx,杏林堂システム統合に向けての全体計画_20220825.pptx,pptx,False,1291752,2022-08-25 11:36:40,★概要・スケジュール,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\★概要・スケジュール\10_全体計画\杏林堂システム統合に向けての全体計画_20220825.pptx
01_IT/統合/体制図220826.pptx,体制図220826.pptx,pptx,False,514956,2022-08-31 12:58:05,体制図220826.pptx,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\体制図220826.pptx
01_IT/統合/デジコム/22.09.14 True Data 会社説明資料 .pdf,22.09.14 True Data 会社説明資料 .pdf,pdf,False,3302705,2022-09-21 11:27:48,デジコム,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\22.09.14 True Data 会社説明資料 .pdf
01_IT/統合/デジコム/22.09.14 杏林堂様 販促企画作成システム開発 超概算御見積.pdf,22.09.14 杏林堂様 販促企画作成システム開発 超概算御見積.pdf,pdf,False,838936,2022-09-21 11:27:48,デジコム,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\22.09.14 杏林堂様 販促企画作成システム開発 超概算御見積.pdf
01_IT/統合/デジコム/見積/日本デジコム_御見積書_E13306.pdf,日本デジコム_御見積書_E13306.pdf,pdf,False,160059,2022-09-21 16:45:55,デジコム,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\デジコム\見積\日本デジコム_御見積書_E13306.pdf
01_IT/統合/分類/分類マッピング (2).xlsx,分類マッピング (2).xlsx,xlsx,False,2432870,2022-09-29 11:12:13,分類,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\分類\分類マッピング (2).xlsx
01_IT/統合/分類/刷新プロジェクト説明資料_20220929.pptx,刷新プロジェクト説明資料_20220929.pptx,pptx,False,3055637,2022-09-29 18:29:21,分類,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\分類\刷新プロジェクト説明資料_20220929.pptx
01_IT/統合/分類/分類変換用（杏林堂⇒ＨＢＡ）20210217.xlsx,分類変換用（杏林堂⇒ＨＢＡ）20210217.xlsx,xlsx,False,96944,2022-09-29 19:46:04,分類,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\分類\分類変換用（杏林堂⇒ＨＢＡ）20210217.xlsx
01_IT/統合/添付1．0930-基幹変更-杏林堂スケジュール・進捗確認.xlsx,添付1．0930-基幹変更-杏林堂スケジュール・進捗確認.xlsx,xlsx,False,236753,2022-10-03 15:20:59,添付1．0930-基幹変更-杏林堂スケジュール・進捗確認.xlsx,False,,C:\Users\takatoshi-saito\OneDrive\00personal\01_IT\統合\添付1．0930-基幹変更-杏林堂スケジュール・進捗確認.xlsx
